Id,SalePrice
2059,132578.7360013451
2060,163323.2440591346
2061,187186.76465142338
2062,140396.90814338025
2063,117208.63974648748
2064,149726.85287488878
2065,130905.78971473829
2066,161560.74373678677
2067,136359.2512322835
2068,159593.8639251278
2069,82176.47838394433
2070,111602.99995098313
2071,97714.06404845459
2072,135191.23235652255
2073,138713.13244090733
2074,172205.31952732024
2075,153257.10953450724
2076,131808.71808001594
2077,156559.41061008957
2078,129752.53515300098
2079,151481.9817918204
2080,132262.44311510448
2081,125652.9784104407
2082,124865.2996659545
2083,146268.3913187518
2084,121634.17389826097
2085,126782.78343167536
2086,109947.6738819859
2087,119675.43751621334
2088,106342.45081017971
2089,71053.16127814328
2090,133474.92811306767
2091,122346.93653419284
2092,154943.97623525417
2093,138965.6672099057
2094,120669.34667522857
2095,147193.37075148188
2096,83170.98569556279
2097,93499.44294571041
2098,154647.83474004938
2099,57598.84099385636
2100,124631.14739742389
2101,132488.41038585614
2102,136846.80125029478
2103,105727.64344415652
2104,149476.82685450892
2105,142336.42292478716
2106,75247.12989141315
2107,210954.81113443177
2108,117561.43143621087
2109,104189.65663451311
2110,129086.61707427066
2111,168029.04878289445
2112,135142.43072698353
2113,122508.73182187854
2114,115461.88277462241
2115,168383.83897499827
2116,109945.6467672669
2117,157999.48573278275
2118,120448.92555017973
2119,116138.53029326652
2120,107061.31137607887
2121,84350.38228253317
2122,118188.27835528846
2123,82575.24238172136
2124,172204.29596813887
2125,161733.7345104156
2126,155939.00193584335
2127,167194.7620696833
2128,148178.2896057631
2129,101044.90938176887
2130,137924.45359836463
2131,171197.4117502378
2132,117676.67505504856
2133,122562.63915248231
2134,141158.5524482418
2135,91813.96942181147
2136,82018.09892285509
2137,110704.19015957037
2138,137429.47955744676
2139,161927.84446692935
2140,137538.13625726974
2141,136950.77446901452
2142,121017.16882108011
2143,132579.05521112334
2144,127009.06655253468
2145,137421.64813015735
2146,161649.53741744565
2147,202740.47159504384
2148,155192.1310314562
2149,153707.02079285207
2150,250747.6387398272
2151,114811.68719937207
2152,178510.408557733
2153,161662.28997366465
2154,102116.45403678824
2155,133142.050970109
2156,232903.37993174224
2157,215533.81834025355
2158,214441.0670563436
2159,186714.3461962566
2160,163486.83432546837
2161,231837.2493400599
2162,370583.7907012404
2163,336003.9897595772
2164,207023.20161710767
2165,212366.27932542222
2166,145370.80591792677
2167,212485.3811437024
2168,219380.7652248374
2169,202543.52478926917
2170,213328.5022971423
2171,150052.7106070764
2172,135037.72310839474
2173,175111.36775378618
2174,214917.3946934694
2175,298335.1155351053
2176,302631.25076441956
2177,208310.62780519936
2178,211711.14470396785
2179,139888.56019704614
2180,227582.49269847778
2181,185773.27977260036
2182,234838.56057417733
2183,177352.96626993158
2184,117829.59062835097
2185,130737.68695955919
2186,142393.60169283894
2187,140356.44886746816
2188,153389.96646774793
2189,214531.0980159255
2190,79686.53510818449
2191,91924.10802359506
2192,104109.36418971642
2193,111155.97128061835
2194,106234.11380326761
2195,108923.0122589544
2196,103182.36528033025
2197,120829.31207549322
2198,169246.68917528176
2199,176859.13373891456
2200,165837.25759063914
2201,157169.4443551337
2202,201844.47574857544
2203,167214.50391032838
2204,192257.99232090326
2205,141317.331966049
2206,155103.09940137205
2207,223771.9208115649
2208,245925.89542930553
2209,215131.47318352308
2210,115847.20629538925
2211,115517.83075633403
2212,121750.5199186947
2213,119108.80539654511
2214,150073.5406400126
2215,105230.66935947131
2216,149888.79537356005
2217,91300.12315123506
2218,98086.05176003139
2219,85838.51194820639
2220,92888.03475839531
2221,280391.71212746424
2222,237593.49352345723
2223,275344.4157548553
2224,199801.50257909208
2225,139933.43187681923
2226,191686.90320568133
2227,186955.29634114334
2228,254243.4988481968
2229,240485.698129832
2230,159776.81494133399
2231,191231.79276858666
2232,192409.82063175237
2233,180888.2379575948
2234,225270.4905066507
2235,233863.18417803678
2236,267832.69978739636
2237,375218.8420780041
2238,199364.96007859736
2239,117417.86284461734
2240,160153.23576709288
2241,149419.6563143097
2242,127231.09836433908
2243,129905.8718243146
2244,101627.61456567272
2245,85186.96214038433
2246,147827.00351360982
2247,107005.21916884142
2248,126695.55277841816
2249,114625.358674479
2250,131457.5544046781
2251,140541.99587298144
2252,161958.82719654852
2253,143701.33274730033
2254,177729.284683798
2255,199383.1640304976
2256,171731.04423670686
2257,196012.22062752384
2258,153190.47790497734
2259,201144.24570666405
2260,161492.16833647425
2261,186453.74598758903
2262,185639.05907085634
2263,353598.7593128676
2264,495159.42427323444
2265,173270.8292529909
2266,289053.70578316844
2267,362762.2580003007
2268,329561.33550280175
2269,169227.88595871904
2270,165029.2800199823
2271,240487.1608984171
2272,201529.72495773277
2273,156873.99091691308
2274,172163.06383447855
2275,176939.78327006628
2276,181829.51570921435
2277,194476.03693142696
2278,155833.3314634392
2279,115209.7454771839
2280,142528.92934675314
2281,158266.33387102338
2282,164865.52064332942
2283,113491.26020943263
2284,107180.17629359136
2285,152707.85699086235
2286,147415.78684601435
2287,325290.2648489339
2288,267809.4509912247
2289,370674.58568658953
2290,496518.9252067577
2291,326478.54909005994
2292,423963.9850020601
2293,502814.79488773993
2294,399695.31895667646
2295,471451.2760833357
2296,279580.92284791754
2297,287091.4364098927
2298,288220.8647405061
2299,405767.8995611373
2300,355693.05651705904
2301,252780.6380371466
2302,254398.046451895
2303,244366.04388504228
2304,247437.7421294112
2305,175087.88214268355
2306,183699.03896611874
2307,198569.6431681975
2308,205755.7884284547
2309,242976.9997728875
2310,196755.14224452653
2311,202748.19573024366
2312,186579.71625578564
2313,169757.00734257544
2314,160318.88999158682
2315,163690.9026184355
2316,185709.51281026256
2317,185091.9153478384
2318,166248.0058435269
2319,168586.34414829055
2320,178697.99742939594
2321,211503.4992340673
2322,160799.90500212647
2323,165518.84873599067
2324,163726.74679801177
2325,215979.26007447616
2326,158486.98852829763
2327,215864.97994307702
2328,200295.67206634113
2329,186455.68440953744
2330,188373.8741099419
2331,347327.791900546
2332,488106.406724617
2333,323109.7969537626
2334,240511.11646857762
2335,282770.8641969295
2336,333916.2115579955
2337,191988.69774790204
2338,268305.48177899
2339,215665.59207917942
2340,388551.15647877037
2341,204418.05771773183
2342,229639.2102475495
2343,217440.57999773877
2344,207131.51150945888
2345,238402.69381551136
2346,207967.10310149746
2347,187928.09026443097
2348,217555.60529754433
2349,178858.50059277102
2350,267309.9146712329
2351,230115.29792495095
2352,239866.42332608314
2353,216568.2177378779
2354,136896.90839123874
2355,148716.343062032
2356,149501.03047038233
2357,173460.90170362356
2358,178555.82499763172
2359,154628.2513674019
2360,109409.46749037974
2361,151395.07427517694
2362,292709.0756462012
2363,131486.57184094656
2364,155608.39422910314
2365,206356.07417655835
2366,184298.3824437314
2367,226580.20610977846
2368,209006.51640120806
2369,205755.7884284547
2370,168835.2104096466
2371,166707.15631430046
2372,197271.83775562327
2373,263518.73830187623
2374,337712.5451800486
2375,230323.59139719425
2376,317101.4919752907
2377,360631.4070136339
2378,155277.78194835986
2379,217602.70056021897
2380,153127.281673766
2381,174461.74873376044
2382,181055.89583217274
2383,209999.43113645128
2384,239438.4297830569
2385,165440.38415126837
2386,151433.04160775527
2387,144845.16556938164
2388,105689.20553799442
2389,134807.09606334264
2390,141281.90400028747
2391,153155.11093222126
2392,115749.94417593532
2393,179741.95446017102
2394,142274.38743543762
2395,195332.2538195638
2396,135086.73529931536
2397,219148.49066765505
2398,131176.82297671484
2399,84512.93426108189
2400,70212.93304950198
2401,100754.12824786582
2402,144400.9735226968
2403,129252.2264400812
2404,148303.06330414306
2405,152216.67250386713
2406,129426.74938358941
2407,130357.8492105012
2408,148657.6081294246
2409,128324.35090985346
2410,165392.118088357
2411,127522.49832517408
2412,146422.62231335382
2413,134859.17407617657
2414,143213.72021419092
2415,130153.28339816688
2416,130366.2335638826
2417,136625.48377944436
2418,122572.8134966194
2419,138750.83493789466
2420,131443.7155996607
2421,148966.19595629204
2422,110098.32122199905
2423,130691.10549575802
2424,167915.57305853933
2425,190842.6477344495
2426,179488.3422772497
2427,123501.81898742507
2428,158002.24438200277
2429,122028.91162248602
2430,134543.35828902785
2431,120624.51531422407
2432,145723.91291371334
2433,144005.2326184679
2434,160285.14429162318
2435,140901.33920072802
2436,101019.05264517607
2437,102897.3649984813
2438,135307.47512523906
2439,104332.40037837133
2440,130294.77474836717
2441,116934.70582223497
2442,105740.32342739115
2443,123125.04245922925
2444,130207.29789965953
2445,100339.60585914685
2446,141449.68179189615
2447,196374.70366556363
2448,174376.17564860766
2449,116463.07886176021
2450,171134.845417596
2451,128172.09284372827
2452,226643.8177454232
2453,98530.89051585725
2454,122615.97083424604
2455,137402.93602620464
2456,137543.17179964462
2457,125575.85565620064
2458,122754.88496841969
2459,103762.01209407116
2460,151764.08855354175
2461,124461.5281485776
2462,137442.00172730183
2463,140315.2282880436
2464,193031.14207471773
2465,147469.39750679894
2466,115946.82412211754
2467,137252.59242572
2468,89269.32217192056
2469,100725.33852956447
2470,201033.71959551863
2471,187238.3969282484
2472,180188.4673913022
2473,135058.7409345643
2474,95905.1583612878
2475,227312.87847558287
2476,131708.27768095094
2477,131787.2270741001
2478,153571.37125714895
2479,110718.3095480345
2480,154149.5222325779
2481,124785.96995641648
2482,140102.80368227526
2483,104849.08136120517
2484,127662.8944066993
2485,126806.38968048574
2486,135795.689800833
2487,164277.19924343738
2488,160776.32887522862
2489,136906.61820929745
2490,135154.91889740777
2491,101113.30765189476
2492,179089.09397305045
2493,142461.45362729888
2494,169764.46645674572
2495,96479.57677410445
2496,218686.44357009494
2497,182018.19410555373
2498,119625.55768806218
2499,81329.0943254317
2500,113771.57143317435
2501,147475.5475245036
2502,154226.2338977125
2503,121737.2575039939
2504,202242.14486141742
2505,212016.96163096177
2506,224575.6195766363
2507,306927.0011121336
2508,225649.43707487907
2509,200072.64547163274
2510,210454.34299379002
2511,182473.59143554626
2512,206934.00503247714
2513,197211.68150173416
2514,227283.3367713666
2515,150372.40978710877
2516,164971.0355187305
2517,154010.35808589312
2518,150766.6240194619
2519,239151.87020776718
2520,199641.94706229895
2521,191786.02991294835
2522,205555.5613410358
2523,122721.9687383724
2524,134086.23242045738
2525,153475.0693704554
2526,147251.50408038622
2527,113982.41503519444
2528,130536.1728786124
2529,134659.1876911584
2530,134576.2169812016
2531,228427.2471323768
2532,212419.51270312155
2533,182142.61471341705
2534,208380.62835268996
2535,319730.82961161237
2536,218346.83901999742
2537,210112.46350996062
2538,176144.81504597273
2539,182557.24319491186
2540,167342.31307919044
2541,172366.33209557206
2542,162881.11597907322
2543,124989.9367343914
2544,116732.03122598548
2545,134280.03787960694
2546,139448.1840782869
2547,132370.31641260217
2548,164861.95639248623
2549,157759.22724116236
2550,232091.86269352117
2551,121612.64265621468
2552,123527.00523457788
2553,69206.20540612741
2554,121132.66307503528
2555,110520.81874474602
2556,110008.70031584801
2557,108096.14347685677
2558,194444.5226689647
2559,154727.85884405352
2560,144678.96480569258
2561,148287.69675768563
2562,150029.6479641047
2563,153913.4127998038
2564,187821.57311846552
2565,133390.4157130215
2566,184534.66405557567
2567,146301.96600544886
2568,229121.89126652182
2569,216479.1340526045
2570,121739.2832201551
2571,185429.31101692692
2572,165513.71688597888
2573,242826.3276013197
2574,253368.3401621556
2575,139280.1797946956
2576,141995.34517169851
2577,163973.49527328167
2578,97797.02061498362
2579,58048.817017836154
2580,126667.99795740082
2581,124677.69051900633
2582,132780.6335344472
2583,279728.417417344
2584,161664.18370491904
2585,162802.5331247091
2586,183135.8290872712
2587,203793.82169558544
2588,148420.18884422924
2589,146390.3123406444
2590,199230.6771318317
2591,223209.76021868273
2592,211608.53504748337
2593,217437.95152825082
2594,185113.38133990558
2595,197845.80989994746
2596,312128.6702083523
2597,192087.10834648725
2598,238606.1523802931
2599,289093.0631474079
2600,144706.66108618845
2601,131991.30156164846
2602,88983.5053852239
2603,102491.32344972779
2604,94753.48339397811
2605,77657.73165958007
2606,134727.8077494835
2607,189748.05814182915
2608,161187.55312521546
2609,154177.85566043181
2610,115844.2432677674
2611,151388.6001075767
2612,151274.74335977415
2613,131275.23165142472
2614,122454.45147040981
2615,160260.66344710428
2616,138912.03907197822
2617,185568.20641802542
2618,201607.3249164565
2619,226332.10245914783
2620,189199.58659136508
2621,180483.27203928347
2622,192280.57864106802
2623,235367.73603678343
2624,265622.3918699066
2625,350233.72405099083
2626,179358.8379701652
2627,195690.24916766642
2628,402601.4839851452
2629,649508.5797879503
2630,324589.5281734841
2631,429834.4717574023
2632,400519.5032326047
2633,316207.7810509454
2634,393706.8019757091
2635,150627.62516474372
2636,189331.00671383922
2637,162508.72756660232
2638,237059.0075609665
2639,176886.48052987794
2640,153049.45939897947
2641,102615.92107324707
2642,190739.20522774255
2643,114597.36053138495
2644,120064.82802612447
2645,105851.19814598082
2646,93174.35539153955
2647,94820.89252871423
2648,146827.73180865755
2649,150884.26948887578
2650,151783.9674619127
2651,138402.48374775224
2652,431116.4731857723
2653,254649.68469656946
2654,249906.18967348058
2655,370067.66115387494
2656,290178.5528312823
2657,355207.96467875614
2658,261281.43643446686
2659,278866.2607351353
2660,350210.7903035488
2661,335420.95578164957
2662,354437.1352333467
2663,286002.4301490422
2664,239956.9944197699
2665,298889.4311050763
2666,276159.89795085345
2667,157016.43008867354
2668,173841.2601272544
2669,166268.49558094767
2670,257550.08667103798
2671,172767.44262901164
2672,179673.4552219966
2673,185787.25197547546
2674,193292.06249018488
2675,151432.19481782967
2676,174314.73173045972
2677,190541.9578414232
2678,249571.89738642756
2679,265459.21950299124
2680,282160.2517252772
2681,421495.6842376433
2682,310518.04613640194
2683,555714.7955760227
2684,320134.6191528461
2685,329302.3519056619
2686,246173.18731591624
2687,330174.0051043125
2688,212264.33384507004
2689,217148.24947841978
2690,437192.48906425014
2691,191158.40054791744
2692,137527.6961735196
2693,170233.23105335442
2694,133878.6768429542
2695,164653.84534306556
2696,160084.41697101574
2697,195834.73537394477
2698,191079.26835057337
2699,182420.252700124
2700,172139.47599340562
2701,151713.97248612664
2702,130734.49995581318
2703,130642.787479845
2704,155610.86354957617
2705,121010.886658767
2706,110826.93942104049
2707,134424.10266163104
2708,138500.47615688664
2709,108253.53935503993
2710,124762.494546526
2711,292259.42855173995
2712,391661.0783789253
2713,156617.8464932349
2714,148471.89881077578
2715,175336.41232030603
2716,145332.91403547692
2717,186407.66608736088
2718,206397.80846091654
2719,185733.03655473373
2720,176008.5919790908
2721,136655.58214316732
2722,139239.43227137704
2723,139810.32637671762
2724,120042.11889020265
2725,136429.97701745352
2726,152685.70523269105
2727,162631.06533522674
2728,185139.24140292598
2729,143905.17017501313
2730,148384.30606971847
2731,133431.41888676462
2732,127703.85872802751
2733,151427.0872905774
2734,157547.9070400378
2735,128763.25854140446
